,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,url,joueur,annee
12,13,13,2002-11-22,24-327,NJN,,CLE,W (+41),1,32:10,8,11,.727,1,1,1.000,4,8,.500,3,7,10,3,2,0,1,0,21,22.2,+30,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
13,14,14,2002-11-23,24-328,NJN,@,MIN,W (+14),1,29:20,6,16,.375,0,1,.000,0,1,.000,0,2,2,3,2,0,1,4,12,4.9,+4,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
14,15,15,2002-11-27,24-332,NJN,@,PHO,L (-7),1,33:18,5,19,.263,0,1,.000,3,6,.500,3,9,12,2,2,0,0,5,13,6.7,0,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
15,16,16,2002-11-28,24-333,NJN,@,LAC,L (-8),1,36:06,4,12,.333,1,3,.333,1,4,.250,2,6,8,4,0,0,4,6,10,1.6,+5,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
16,17,17,2002-11-30,24-335,NJN,@,POR,W (+7),1,28:33,3,7,.429,0,0,,5,6,.833,0,5,5,2,1,1,2,6,11,7.1,+7,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
17,18,18,2002-12-01,24-336,NJN,@,SEA,L (-1),1,37:17,3,12,.250,1,2,.500,2,3,.667,3,6,9,2,0,3,3,6,9,3.4,+12,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
18,19,19,2002-12-03,24-338,NJN,,ATL,W (+15),1,34:31,8,20,.400,0,0,,2,4,.500,0,3,3,1,3,3,5,5,18,6.1,+16,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
19,20,20,2002-12-07,24-342,NJN,,ORL,W (+33),1,29:51,5,14,.357,0,2,.000,0,0,,1,3,4,2,1,1,1,2,10,5.1,+17,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
21,21,21,2002-12-09,24-344,NJN,,PHO,W (+13),1,32:58,5,10,.500,0,0,,1,2,.500,0,7,7,6,2,2,2,5,11,11.3,+21,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
22,22,22,2002-12-11,24-346,NJN,,POR,W (+1),1,36:55,4,14,.286,1,1,1.000,1,3,.333,4,5,9,1,2,2,7,4,10,0.8,-7,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
23,23,23,2002-12-13,24-348,NJN,,WAS,W (+14),1,31:19,7,13,.538,0,2,.000,5,5,1.000,1,6,7,1,2,0,5,4,19,11.3,+15,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
24,24,24,2002-12-15,24-350,NJN,@,DET,L (-10),1,36:48,5,12,.417,0,2,.000,3,8,.375,5,6,11,0,0,0,1,5,13,6.9,-10,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
25,25,25,2002-12-17,24-352,NJN,@,NYK,L (-2),1,37:40,8,15,.533,0,0,,2,4,.500,4,7,11,3,0,0,1,4,18,14.3,+1,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
26,26,26,2002-12-19,24-354,NJN,,LAL,W (+27),1,32:52,5,15,.333,0,1,.000,6,7,.857,3,6,9,5,1,0,2,3,16,12.3,+3,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
27,27,27,2002-12-21,24-356,NJN,,DET,W (+8),1,29:23,6,11,.545,0,0,,0,0,,0,3,3,2,1,1,4,5,12,4.7,-2,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
28,28,28,2002-12-23,24-358,NJN,,CHI,W (+16),1,26:54,4,9,.444,0,1,.000,4,6,.667,1,7,8,3,1,1,2,5,12,9.1,+6,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
29,29,29,2002-12-25,24-360,NJN,,BOS,W (+36),1,28:51,7,11,.636,0,1,.000,2,3,.667,5,8,13,2,1,1,2,4,16,16.1,+23,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
30,30,30,2002-12-27,24-362,NJN,,MIL,W (+20),1,36:15,9,13,.692,1,1,1.000,2,6,.333,1,7,8,4,1,1,2,3,21,18.0,+19,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
31,31,31,2002-12-28,24-363,NJN,@,MIL,W (+8),1,35:27,9,20,.450,0,0,,6,8,.750,3,9,12,0,3,0,3,4,24,16.0,+19,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
32,32,32,2002-12-30,25-000,NJN,,CLE,W (+14),1,35:20,11,18,.611,0,1,.000,6,6,1.000,2,8,10,6,2,3,1,0,28,30.9,+14,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
33,33,33,2003-01-03,25-004,NJN,@,MIA,W (+20),1,35:04,5,9,.556,0,0,,2,2,1.000,3,7,10,6,3,1,3,3,12,15.6,+30,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
34,34,34,2003-01-04,25-005,NJN,@,ORL,W (+5),1,38:40,4,12,.333,0,2,.000,11,16,.688,5,7,12,2,1,1,3,5,19,13.9,+9,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
35,35,35,2003-01-06,25-007,NJN,@,ATL,W (+7),1,33:35,5,10,.500,0,0,,7,9,.778,5,7,12,2,0,0,5,3,17,12.0,+7,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
36,36,36,2003-01-09,25-010,NJN,,SAC,L (-36),1,28:47,4,12,.333,0,1,.000,0,2,.000,6,7,13,4,2,0,2,3,8,8.3,-27,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
37,37,37,2003-01-10,25-011,NJN,@,TOR,W (+15),1,34:03,5,10,.500,0,0,,0,2,.000,3,7,10,2,0,0,5,1,10,4.4,+7,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
38,38,38,2003-01-15,25-016,NJN,@,PHI,L (-1),1,40:25,9,17,.529,0,0,,6,7,.857,6,10,16,2,3,2,2,5,24,24.3,+15,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
39,39,39,2003-01-17,25-018,NJN,,TOR,W (+11),1,21:43,6,15,.400,0,0,,1,2,.500,4,4,8,1,3,1,0,4,13,11.3,+6,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
40,40,40,2003-01-20,25-021,NJN,@,UTA,L (-3),1,33:47,2,10,.200,0,1,.000,0,0,,3,7,10,2,0,2,1,6,4,1.4,-7,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
42,41,41,2003-01-21,25-022,NJN,@,SAC,L (-7),1,35:37,5,8,.625,0,0,,7,11,.636,3,10,13,4,1,1,2,5,17,17.4,-6,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
43,42,42,2003-01-23,25-024,NJN,@,GSW,L (-8),1,39:43,4,21,.190,0,1,.000,2,4,.500,4,4,8,2,0,0,3,5,10,-3.5,+6,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
44,43,43,2003-01-24,25-025,NJN,@,LAL,W (+6),1,37:03,7,20,.350,0,0,,4,5,.800,1,8,9,2,0,1,5,3,18,5.4,-7,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
45,44,44,2003-01-27,25-028,NJN,@,DEN,W (+26),1,36:05,5,8,.625,0,0,,7,10,.700,2,7,9,2,1,0,4,4,17,12.5,+15,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
46,45,45,2003-01-29,25-030,NJN,,WAS,W (+8),1,42:10,6,16,.375,0,0,,7,12,.583,6,15,21,8,0,0,1,2,19,20.7,+17,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
47,46,46,2003-01-31,25-032,NJN,,NOH,W (+17),1,43:21,9,17,.529,0,0,,5,6,.833,2,11,13,5,0,2,3,3,23,19.7,+18,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
48,47,47,2003-02-01,25-033,NJN,@,DET,L (-22),1,40:13,11,23,.478,0,2,.000,7,8,.875,5,10,15,4,0,1,3,4,29,22.3,-13,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
49,48,48,2003-02-03,25-035,NJN,,SEA,W (+1),1,43:08,13,18,.722,1,1,1.000,8,10,.800,5,7,12,0,0,2,3,5,35,28.8,+8,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
50,49,49,2003-02-05,25-037,NJN,@,PHI,W (+26),1,12:00,1,5,.200,0,1,.000,2,2,1.000,0,5,5,1,0,0,0,1,4,2.7,-1,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
51,50,50,2003-02-11,25-043,NJN,@,ORL,L (-9),1,35:14,6,10,.600,0,0,,5,8,.625,1,5,6,2,0,0,0,3,17,13.6,+6,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
52,51,51,2003-02-12,25-044,NJN,@,MEM,L (-7),1,34:29,6,13,.462,0,0,,3,7,.429,1,5,6,3,2,1,5,6,15,6.3,+2,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
53,52,,2003-02-14,25-046,NJN,,CHI,W (+18),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
54,53,52,2003-02-16,25-048,NJN,,PHI,L (-7),1,38:45,7,16,.438,0,0,,3,6,.500,3,2,5,5,3,0,5,4,17,10.0,+2,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
55,54,53,2003-02-18,25-050,NJN,,MIA,W (+5),1,38:09,11,22,.500,0,0,,6,13,.462,2,8,10,1,5,0,1,3,28,21.5,+12,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
56,55,54,2003-02-20,25-052,NJN,,IND,W (+7),1,32:55,9,13,.692,0,0,,1,4,.250,1,5,6,0,1,0,0,4,19,13.9,-6,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
57,56,55,2003-02-21,25-053,NJN,@,WAS,L (-3),1,36:01,6,12,.500,0,0,,2,4,.500,4,8,12,1,1,0,2,3,14,10.9,-7,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
58,57,56,2003-02-23,25-055,NJN,,ORL,L (-8),1,36:49,9,14,.643,0,0,,9,12,.750,2,3,5,3,0,2,1,6,27,22.0,-3,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
59,58,,2003-02-25,25-057,NJN,@,CLE,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
60,59,57,2003-02-26,25-058,NJN,,NYK,W (+29),1,24:52,6,14,.429,0,0,,0,2,.000,0,5,5,2,1,2,4,3,12,3.9,+14,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
61,60,58,2003-03-02,25-062,NJN,,UTA,L (-1),1,34:01,10,16,.625,0,0,,4,6,.667,3,3,6,1,3,0,2,2,24,19.9,+16,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
63,61,59,2003-03-04,25-064,NJN,@,DAL,L (-9),1,41:20,9,16,.563,0,0,,0,0,,5,4,9,2,1,0,5,5,18,10.5,-7,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
64,62,60,2003-03-06,25-066,NJN,@,SAS,L (-14),1,33:32,7,17,.412,0,1,.000,5,8,.625,2,6,8,1,0,1,2,5,19,9.3,-16,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
65,63,61,2003-03-08,25-068,NJN,@,HOU,L (-12),1,32:08,6,12,.500,0,0,,4,8,.500,0,6,6,2,1,2,4,4,16,8.4,-12,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
66,64,62,2003-03-09,25-069,NJN,@,NOH,W (+10),1,37:29,9,19,.474,0,0,,1,2,.500,2,1,3,3,3,0,3,3,19,11.5,+8,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
67,65,63,2003-03-13,25-073,NJN,,BOS,W (+15),1,36:48,6,13,.462,0,0,,5,8,.625,2,5,7,2,4,1,3,3,17,13.9,+22,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
68,66,64,2003-03-16,25-076,NJN,,PHI,L (-5),1,42:47,8,17,.471,0,0,,5,6,.833,3,6,9,4,3,2,3,4,21,18.4,-1,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
69,67,65,2003-03-18,25-078,NJN,@,BOS,W (+13),1,32:36,5,12,.417,0,0,,12,14,.857,1,3,4,2,3,1,1,3,22,19.3,+24,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
70,68,66,2003-03-19,25-079,NJN,,MIL,L (-19),1,42:22,10,21,.476,0,0,,8,11,.727,4,10,14,2,1,1,7,4,28,16.4,-9,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
71,69,67,2003-03-22,25-082,NJN,,MEM,W (+8),1,30:34,7,11,.636,0,1,.000,3,6,.500,2,5,7,4,1,2,4,5,17,13.0,-5,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
72,70,68,2003-03-23,25-083,NJN,@,CLE,L (-5),1,38:32,8,20,.400,0,2,.000,2,3,.667,2,6,8,3,3,2,4,5,18,10.5,+4,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
73,71,69,2003-03-26,25-086,NJN,,NYK,W (+6),1,39:58,9,17,.529,0,1,.000,6,7,.857,2,8,10,5,1,1,3,3,24,20.1,+3,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
74,72,70,2003-03-28,25-088,NJN,@,NYK,W (+21),1,31:57,11,15,.733,0,1,.000,3,3,1.000,0,4,4,0,2,0,3,3,25,17.9,+17,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
75,73,71,2003-03-29,25-089,NJN,,GSW,W (+12),1,23:38,6,11,.545,0,0,,1,2,.500,2,5,7,1,0,0,1,2,13,9.1,+12,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
76,74,,2003-03-31,25-091,NJN,,HOU,W (+24),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
77,75,,2003-04-02,25-093,NJN,@,NOH,L (-9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
78,76,,2003-04-04,25-095,NJN,,MIA,W (+16),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
79,77,72,2003-04-06,25-097,NJN,@,TOR,W (+9),1,35:51,10,21,.476,0,1,.000,4,4,1.000,1,9,10,4,0,0,0,3,24,18.3,+11,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
80,78,73,2003-04-09,25-100,NJN,@,ATL,L (-5),1,29:04,4,11,.364,0,0,,0,0,,0,3,3,4,0,0,2,3,8,2.4,-5,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
81,79,74,2003-04-11,25-102,NJN,@,CHI,L (-9),1,38:58,11,18,.611,0,0,,7,9,.778,1,7,8,2,3,6,1,5,29,28.4,0,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
82,80,75,2003-04-12,25-103,NJN,,TOR,W (+8),1,37:59,8,16,.500,0,1,.000,3,6,.500,2,7,9,5,0,1,1,3,19,15.3,+13,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
84,81,76,2003-04-14,25-105,NJN,,NOH,L (-13),1,45:11,10,24,.417,0,1,.000,3,3,1.000,2,13,15,4,3,0,4,4,23,15.7,-9,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
85,82,77,2003-04-16,25-107,NJN,@,IND,L (-7),1,20:39,5,9,.556,1,1,1.000,0,0,,1,3,4,1,0,0,1,4,11,6.4,-2,https://www.basketball-reference.com/players/a/martike01/gamelog/2003,martike01,2003
0,1,,2003-01-22,19-252,MIL,@,BOS,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
1,2,1,2003-01-25,19-255,MIL,,DEN,W (+13),0,1:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
2,3,2,2003-01-27,19-257,MIL,@,NOH,W (+15),0,0:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
3,4,3,2003-01-28,19-258,MIL,,PHI,L (-27),0,1:37,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0,1.4,0,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
4,5,,2003-01-30,19-260,MIL,,WAS,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
5,6,,2003-02-01,19-262,MIL,,NYK,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
6,7,,2003-02-04,19-265,MIL,,TOR,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
7,8,,2003-02-06,19-267,MIL,,SEA,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
8,9,,2003-02-12,19-273,MIL,,DAL,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
9,10,,2003-02-14,19-275,MIL,,DET,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
10,11,,2003-02-16,19-277,MIL,,MEM,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
11,12,,2003-02-18,19-279,MIL,@,SAC,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
12,13,,2003-02-19,19-280,MIL,@,LAC,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
13,14,4,2003-02-21,19-282,MIL,@,SEA,L (-30),0,1:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,https://www.basketball-reference.com/players/a/sampsja01/gamelog/2003,sampsja01,2003
